DISTRICT,YEAR,avg_temp,avg_max_temp,temp_range_stddev,avg_humidity,avg_wind,annual_precip,precip_zscore,avg_temp_lag1,annual_precip_lag1,heatwave_days_lag1,prediction
makwanpur,2027,23.079899110593054,28.72308405429979,3.481680131434763,59.83979569694253,2.1778145703998066,1315.368647701038,1.408862072752932,23.033194648537176,1315.4721377083747,21.101600494903018,43.63729053497977
makwanpur,2028,23.06013594712297,28.517788232867254,3.495415689490064,59.7696277341566,2.25917172274122,1315.391690173299,1.3055689831058412,23.04395448165519,1315.2681851483555,21.018112304335045,45.154386580797095
makwanpur,2029,22.926058289522096,28.469082012423556,3.543603351802603,59.74490046038139,1.9669673917210857,1315.323922969797,1.2657097698807778,23.130413285535823,1315.244182659811,21.080403911838772,41.84227513940416
makwanpur,2030,22.86437087340671,28.443886697267654,3.587488107592105,59.804800784832224,1.9970683549314232,1315.3998138433717,1.327689172996366,22.907787072674793,1315.1034832992727,21.174224265547753,44.61459435402221
makwanpur,2031,22.845823012287624,28.60415624539176,3.534711942150259,59.91310670705324,1.9893811333203726,1315.511809822672,1.257922708350656,22.63983462036679,1315.4557834099712,21.211855478532893,41.843285498096826
makwanpur,2032,22.795680923717466,28.48802855157857,3.484537437636121,60.00691777671469,2.025250823859359,1315.2693891517176,1.1448225980111535,22.820179565754465,1315.4728519988919,21.095705531520835,40.427497585008716
makwanpur,2033,22.88977515943058,28.347978594698937,3.5572989060076226,59.9635704695783,1.8480582574675293,1315.3232789873828,1.1251638988088921,22.760728901037233,1315.211513802727,20.981708128610553,41.34996298445093
makwanpur,2034,22.98790551106061,28.36406459120086,3.5477428297126434,59.93626074724826,1.753500835359701,1315.1767483626802,1.021080435720638,22.969411670225064,1315.2246864381689,21.1567164332779,36.830861341278826
makwanpur,2035,23.128933250382644,28.44830434068948,3.5597278899520464,59.837299003147876,1.6436017480412073,1315.079226536544,0.9893036393456142,22.862493366889574,1315.1112245405898,21.08248644711915,42.76554093139772
makwanpur,2036,23.00486836358227,28.500858330270155,3.687203460273845,59.747748510925916,1.6155505308275127,1315.0702682967083,0.9999371954358136,23.255221246552555,1315.0271324384178,20.948373950961738,43.705910443496215
makwanpur,2037,23.067562425608493,28.66879163171284,3.7342351833994987,59.92814389102945,1.4739182985225712,1314.9916519868393,1.0030853202716354,22.957385375159564,1315.2329281924583,21.243444013877063,43.808181437566645
makwanpur,2038,23.072295445902686,28.62539925879648,3.8467335813981105,60.06937404887576,1.6130688709117935,1314.7749332764695,1.1030716787240096,23.06123553895866,1314.9325349389921,21.071560011174164,52.37720040129692
makwanpur,2039,23.12396270635618,28.53920045200997,3.949051451244254,60.06918688847846,1.4185229245696074,1314.7013479641973,1.1623517890007116,22.885038296989798,1314.4656678521294,21.025592602373194,45.321637629380234
makwanpur,2040,23.05940641139236,28.601548138011875,3.9218839632394467,60.124922880331326,1.28003532660452,1314.7688831518615,1.1074059147314157,23.140316676302632,1314.605513933176,20.970408979161185,46.14229111664158
makwanpur,2041,23.013300566952406,28.433436354676925,3.9859981489476315,60.375996272698536,1.4558532220437133,1314.7860746980427,1.0690432264830898,23.065402260718297,1314.8729360924606,21.363233431370762,47.65933966510745
makwanpur,2042,22.988140402475732,28.439462388965094,3.9106642874374407,60.38628364935434,1.5974819616165647,1314.695735407389,1.1317692405941775,23.11949676469003,1314.7959237874709,21.163936825871616,47.65933966510745
makwanpur,2043,23.159337624979695,28.458713158161412,4.026366334531579,60.37330667778862,1.4868960805333984,1314.5376940288675,1.0255332779285753,23.19067028795111,1314.7334023018698,21.080083474026402,46.1153797272225
makwanpur,2044,23.231573563431475,28.475068844130448,4.201210174512322,60.32185708360621,1.4696002023021764,1314.524060363231,1.0266180956406479,23.092554492983123,1314.5592488654756,21.080610604137412,48.30071213435391
makwanpur,2045,23.118207066583057,28.485211071839615,4.1120020388732055,60.44517242168863,1.4963093706811499,1314.539517392536,1.1751559582339826,23.3155660371601,1314.4474773329275,21.088182777919265,47.33812047448985
makwanpur,2046,23.159882369554087,28.501120719983,3.9241858526626863,60.32493948992713,1.4554407131980018,1314.6350227331257,1.236182694012011,23.319913911327586,1314.54168130149,21.229425429297294,46.14229111664158
makwanpur,2047,23.104841942690463,28.67611884846637,3.7420638499543073,60.421152695068876,1.397134701195279,1314.7286667203518,1.1717858436981825,23.239759413978163,1314.6096837240045,21.184056871292317,46.14229111664158
makwanpur,2048,23.09619077942422,28.69746141613907,3.8742356733567496,60.38566358733708,1.199666000402767,1314.6780032459517,1.0658235488882108,23.192670713441437,1314.7389724577097,21.13729373666213,46.14229111664158
makwanpur,2049,23.165936101368732,28.691212360487224,3.851484504734642,60.448283950654776,1.2300190337024424,1314.6552143194542,1.0895867407833282,22.955034210035922,1314.7151056441335,21.194215751299456,45.321637629380234
makwanpur,2050,23.31249666216694,28.643761182458242,3.713077399252435,60.50179737093275,1.1972091093024324,1314.6619326167984,1.1696753248224112,23.07934181934254,1314.6273676314618,21.104598201908306,46.14229111664158
manang,2020,-0.025661129358744764,5.553529316797213,3.262818759117675,77.08102336912711,2.3661072519657074,1548.4491220618534,2.1214146327011334,-0.04649949949067035,1548.606737489271,0.04580241338024432,1.5823207489745534
manang,2021,-0.10020185804812036,5.581349683017531,3.3612219755622417,77.20636988409869,2.6736375183768897,1548.393384910261,2.055464348713504,-0.009458697907623572,1548.381511314254,21.151029052511245,7.03507979384119
manang,2022,-0.2596263861530171,5.641560326224741,3.489840742905364,77.1648366449764,2.56113380279284,1548.3879725551506,2.1045790410500227,0.0021617253462154484,1548.4468438679842,21.27457056710362,8.979882794585409
manang,2023,-0.17949862059520344,5.5639749108344665,3.5650659537706586,77.21867496098727,2.5346225964818103,1548.3298519023983,1.867815934294617,-0.10037308962555047,1548.4014927019775,21.151665073600252,10.281349735423909
manang,2024,-0.1354149681972376,5.624459739197966,3.5893231216325163,77.15155321562351,2.5208327554941876,1548.4891379904932,1.6984726621771045,-0.31293247219460907,1548.3387160993934,21.150570064215827,10.281349735423909
manang,2025,0.03100659781519613,5.587621221555292,3.5919620970406583,77.04689522688656,2.533944155139299,1548.4442534650702,1.8498536129293879,-0.1764016761442021,1548.602241343617,21.14691410270574,10.281349735423909
manang,2026,-0.05781727921708729,5.859194147805585,3.626499042240344,77.08671798046275,2.3433677551004095,1548.4812339263917,1.8004476455937002,0.11222262534643666,1548.328499427521,21.217164032066044,9.09441669489511
manang,2027,-0.14888074486061165,5.76337338867727,3.7067309769162846,77.21964421702796,2.3102231502571895,1548.539749762389,1.9305086667771534,-0.12106228478597426,1548.5856582377291,21.170287008603353,9.36367152105716
manang,2028,-0.1513732427376367,5.515302115403703,3.8035789599195606,77.38358905438528,2.2376816893181264,1548.44968415918,1.9679833245041691,-0.2840413811423016,1548.6073879193018,21.19061499020468,7.068865503674575
manang,2029,-0.24038960222130124,5.465559291636918,3.6611625299126755,77.24131070786052,2.1457740737541795,1548.5141764396424,2.0291014972777903,-0.10833105122373049,1548.4423372348313,21.242094400239946,8.123551582065131
manang,2030,-0.400045824454055,5.223970045977783,3.637226636143463,77.26071295061581,2.38477254344483,1548.3417031602905,2.1147755880139987,-0.036719690348604006,1548.5700137447845,21.1316516764897,10.276343918772339
manang,2031,-0.16004386003447454,5.071935405426822,3.425266851468244,77.25168444995866,2.4464989474936636,1548.2345851864684,2.043272997464384,-0.3247572357859268,1548.3443627681133,21.213686525510905,8.979882794585409
manang,2032,0.004595325968392544,5.144596230705326,3.3409148878352037,77.17986022839543,2.44085187271371,1548.182680681449,2.133173965760063,-0.19957631787286426,1548.3755871705346,21.053621883223503,6.267550557004989
manang,2033,-0.1315401861688938,4.94297775143617,3.312601744062646,77.39758910974086,2.476308570910365,1548.270576969668,2.3205885789105536,-0.1730019481140191,1548.3256521734336,21.253708169342612,6.267550557004989
manang,2034,-0.14140109138090706,4.989780343141485,3.19715484462747,77.54629446933482,2.6400976620995724,1548.1532441734591,2.4235786395071823,0.03313957119608246,1548.2920738081227,21.129012087088007,6.075690750913457
manang,2035,-0.24993744828881906,5.031601526011489,3.2472872388833185,77.60292235615665,2.7307688233192,1548.0540998399217,2.4803677375413558,-0.32739597287513045,1548.1930812467265,21.15772963516385,6.843219987749658
manang,2036,-0.23530165817887638,5.243115432907487,3.40172008375498,77.64133403141993,2.843584283983068,1548.0003049807808,2.5263180428697054,-0.331772958395468,1548.0992979305406,21.187946305799432,9.458538566289494
manang,2037,-0.2282441539039745,5.320987245612772,3.210497197562318,77.84342320723466,2.700093240855689,1547.9861721604832,2.375421566100523,-0.1791300761627291,1548.0690021792782,21.263120907037187,6.843219987749658
manang,2038,-0.12136570687227409,5.163355096501906,3.0881165415990557,77.96399445647508,2.6737797890360553,1547.9119590756377,2.481344324735461,-0.36772116676351674,1548.0110440736403,21.131503752177387,6.807149584748153
manang,2039,-0.20766562690368645,5.149154739517841,3.216412153533285,78.06648095078138,2.4321038474812693,1547.856170654587,2.3872661396870263,-0.19306530946096992,1547.9550573042288,21.113761215897956,5.154750749939432
manang,2040,-0.31860898658747694,5.052615319093975,3.2889284979211872,77.834847243948,2.369120706886032,1548.0473609233502,2.2517495959699643,-0.19108206358851187,1547.9440468386365,21.041284049114896,4.481524653957302
manang,2041,-0.22969755416914495,5.01332616756174,3.392177387536063,77.85746782069111,2.4440812396062284,1548.1067895781086,1.994738007190915,-0.3137117663559622,1548.158476739831,21.169460729280118,7.821640095381229
manang,2042,-0.2883426522442798,4.8899424014304484,3.3675043453391003,77.80674708030647,2.6458593398694865,1548.2886231829605,1.977973816148552,-0.2952896510296266,1547.840425948004,21.147110070844548,6.267550557004989
manang,2043,-0.3038696189064627,4.750561605081377,3.2416124979068863,77.76151616774723,2.6268910011489686,1548.2390717620226,2.034843372795844,-0.3604118893479519,1548.3196222658537,21.290425793707435,6.075690750913457
manang,2044,-0.4321428465259999,4.76975317658799,3.334768264399613,77.76994839933705,2.8082695960724138,1548.2852077012055,1.9976592004041798,-0.4486344975838319,1548.2468863975364,21.094605807316274,7.03507979384119
manang,2045,-0.447964986865337,4.7366836927512965,3.247138254450293,77.72034049539005,2.6747430617974604,1548.3246579076645,2.032772916181535,-0.4039992606712785,1548.241711252704,21.288539655847654,6.843219987749658
manang,2046,-0.4566233888242982,4.741170750857026,3.1318080624969595,77.73003930253061,2.688049911505185,1548.3790492958283,1.8416103549043121,-0.445748659476255,1548.22166776366,21.27193687514915,6.843219987749658
manang,2047,-0.495455108211794,4.757025613111727,3.2009616314103937,77.61443817466942,2.5953839179886637,1548.3124895346427,2.039945287024098,-0.45430902396519557,1548.2664442077496,20.925622977586922,6.075690750913457
manang,2048,-0.40577603418715447,4.717013364466326,3.359003888089388,77.64372808123899,2.6441599425276894,1548.1582063753228,2.023297951796407,-0.523478816938144,1548.1420756270759,21.177444027142766,6.267550557004989
manang,2049,-0.4623694925643303,4.699202054324064,3.433996716085463,77.75054681837351,2.707270041185859,1548.1807910212594,1.8603370980445704,-0.4270465915242638,1548.0316391645374,21.133149100836295,9.747412031421609
manang,2050,-0.5204872668900348,4.651058466536638,3.418892749515259,77.7382136034419,2.77534897684796,1548.1303943068779,1.91610306281759,-0.6449043965519312,1548.1263467620124,21.13277809987443,9.747412031421609
morang,2020,22.556978170204996,27.78340447837911,3.274833014052314,63.11758072337197,2.423454786483341,1328.6142422635041,1.037260589742186,22.777109612269562,1328.587237744706,28.967522617638977,20.09342369400422
morang,2021,22.534116618949298,27.821324501991203,3.2300697455952285,63.13645514763598,2.393964531297668,1328.5569399668468,1.0921629674403808,22.53547797377647,1328.5579766587748,21.106055802500013,21.916105821986555
morang,2022,22.59407724581512,27.901958321085473,3.2513226838320417,62.98989603483922,2.4717456499248924,1328.4232280124231,1.0015860126975678,22.354807021232432,1328.704723581072,21.17911636196942,21.768400432686825
morang,2023,22.48229811395885,28.073995246807645,3.4209581419943733,63.05380536167774,2.3502231711501698,1328.4352224279046,0.9219186345718231,22.39353265531249,1328.3384079493835,21.125539905228848,25.813078770826984
morang,2024,22.56315008736443,28.1537819372082,3.3068993618189366,63.160295776235856,2.350923710612491,1328.357595723386,0.9446271435098069,22.43632075243273,1328.595530438217,21.015142298416624,23.99043376720826
morang,2025,22.572265986557852,28.063530422843456,3.3243942520276706,63.249516085500765,2.3710088480581506,1328.282421537509,0.7691548831309005,22.471505108547102,1328.3890163931774,21.3801988392256,21.437996149516522
morang,2026,22.51605741142681,28.129214140991408,3.429726321666771,63.12706021914543,2.5031058226410074,1328.220598721024,0.9068704004042335,22.582160347890778,1328.2728985888696,21.09507315450948,28.918438672163568
morang,2027,22.40650391995779,28.162916427549487,3.4870215644895812,63.26750598228666,2.3686992181703808,1328.0819250080808,0.8804009033794146,22.514393960474322,1328.3083814549645,21.286144681321936,27.75564542349809
morang,2028,22.592411213567782,28.155049235063842,3.5938614525480546,63.285284261301065,2.2547442633942674,1328.1718650348794,0.7852983889304349,22.39417280593401,1328.0893930694754,21.28940481558109,29.467689125728693
morang,2029,22.58620085889145,28.138455582268623,3.6780199966900686,63.49279445332635,2.2387479756471245,1328.1947971128861,0.6586229415640756,22.74252007116507,1328.1683008446546,21.169749246639192,30.653996764193604
morang,2030,22.539974729886392,28.249536889754182,3.620037216152314,63.42037166530866,2.123129554433862,1328.2668313203221,0.7732723219682758,22.43315290110497,1328.1647270298167,21.022653043963235,32.82851891054454
morang,2031,22.74903638755126,28.15896052477667,3.6566496084182027,63.44624003836808,2.295749405569723,1328.2317663631543,0.8318698267037703,22.47836493490811,1328.2581452849322,21.263290352118034,31.24870921212481
morang,2032,22.716992385723408,28.096851005015758,3.7543710783416553,63.45372749185877,2.302862112780532,1328.3640477741412,0.7734213752285556,22.723538018026744,1328.2754848010507,21.36449996332809,29.762229521636012
morang,2033,22.587949869112318,28.07723753466809,3.632568070491659,63.28767060659409,2.318215946329547,1328.3736546553807,0.9961632169638637,22.775592058325692,1328.2337378292825,21.0894609213496,28.08690651583511
morang,2034,22.64166933299332,28.085986549631265,3.502639757854794,63.42750995661679,2.237303573184263,1328.4582867094516,1.0142925853932776,22.516670094426768,1328.2570939208617,20.98599167217839,25.25567514263714
morang,2035,22.763379401138128,28.057517207236792,3.5913225001486646,63.38867380716278,2.2635723156501713,1328.419093119482,1.1071824251385403,22.67400714046265,1328.6193607933415,21.2235822935205,29.038578664871178
morang,2036,22.692490267270905,27.945037214438337,3.66242615313326,63.484157733159996,2.252187508590158,1328.5154757911027,0.9822771584556642,22.777212249528333,1328.489577829577,21.231021703859923,28.7114301115225
morang,2037,22.695587869635435,27.908675954066194,3.6518596599173168,63.50860934135639,2.384142050637758,1328.657518921322,0.8645924136972825,22.663041344457312,1328.2956306899532,21.19611259816851,29.863546187643546
morang,2038,22.683972887264733,27.901067975493675,3.7072512231263874,63.60148616421599,2.3663592533862614,1328.6087789162282,0.7678165950867065,22.614398078135316,1328.706984524681,21.245469185937107,28.950873789928366
morang,2039,22.53902034976579,27.93845335104619,3.683486729980419,63.654514288066665,2.2892577156837186,1328.7451761737934,0.8947419089699138,22.761287533736642,1328.6093243459734,21.12080490053066,27.79875771380732
morang,2040,22.51081738463749,27.91926126153973,3.572735287736345,63.56195592224653,2.2944758937423417,1328.6727417030122,0.770298730046113,22.512006942181348,1328.8496727212057,21.372904410183686,27.525122473057586
morang,2041,22.506644716996465,27.916882430472615,3.468357806663057,63.53242266182549,2.350666312186654,1328.6285268251554,0.7265776009604188,22.590463032162457,1328.6239919384302,21.241493484384183,25.813078770826984
morang,2042,22.63540117301605,28.001085329475845,3.3928773068401523,63.29279914113806,2.4831928954508546,1328.7203769216433,0.6964288978926085,22.534530805089062,1328.7440317283997,21.239777003078984,26.975872019492456
morang,2043,22.660250031474366,27.961676749500597,3.259209662117275,63.25040788393652,2.3841838628290626,1328.7919975301693,0.8434907668526563,22.675588700153398,1328.6779010251407,21.28237491295668,19.258185993282424
morang,2044,22.64376055668879,27.955785342010234,3.2681299940273103,63.208060339941674,2.4614987342103416,1329.024483922939,0.9548325475869476,22.642407427418885,1328.8116876242361,21.154942777409946,21.768400432686825
morang,2045,22.563659748962074,27.873627365534347,3.2962572554890652,63.239555888357835,2.418725593263558,1328.9896542700928,0.8785329608161658,22.477180721590884,1329.061529123866,20.909709972160627,21.757302684929968
morang,2046,22.454848797055536,27.83114614537063,3.433697526400067,63.25956205206813,2.3347420964761776,1328.9988674560066,0.7393456592103433,22.75557474353703,1329.0914378943985,21.205102676674734,24.39729085773887
morang,2047,22.416351733468716,27.886623344674607,3.6173018087293447,63.45651600810453,2.29508648948948,1329.0685429894556,0.8411858913854585,22.34048327361746,1329.0016072817964,21.16069885571657,27.921257781728087
morang,2048,22.20929330944944,27.963152922536697,3.6856442804241705,63.492629447159764,2.274308979691886,1329.111141529937,0.9035158186387184,22.48848586247909,1328.9540155610612,21.245646459489247,28.393470161738524
morang,2049,22.196645193376227,27.82130897878819,3.7933942496052606,63.566035443543754,2.2555644580185117,1329.158043971102,0.8442069694092998,22.253369699040114,1329.076341947635,21.17840777486168,28.318086670237882
morang,2050,22.137512091438957,27.848090413289086,3.7619945579299987,63.66407046767252,2.207793849165384,1329.1080349500078,0.9423158998162902,22.066634532400734,1329.211683769131,21.203269379573648,28.318086670237882
mugu,2020,-0.18119347193980487,5.914916955509503,3.56110382284563,73.27921277320047,2.6231029820927607,761.9208532486848,1.4261274614724888,-0.12777816466756775,762.0950071663686,-0.023877346908648543,2.529736266031812
mugu,2021,-0.033915259536743375,5.919360137765361,3.5449319892711126,73.23743322963018,2.717800853412921,761.9125001344639,1.4035100758933663,-0.2314404059344123,761.826152297476,21.096059792346786,4.086619301145273
mugu,2022,-0.019612596662967868,5.916981720325491,3.450543700795734,73.16856555251927,2.8262652959236276,762.1176637999316,1.3249893897988194,-0.06173368059879894,761.962806238854,21.2452394606695,3.283859650115531
mugu,2023,0.0703688013523402,6.006464236636099,3.2671051042217085,73.08111773456604,2.864950502807059,762.1855518535689,1.3248689845138752,0.019314468689397565,762.3861017084607,21.277263395493144,2.1545954494639843
mugu,2024,0.26302844967725336,5.985059673190165,3.5517429176223585,73.15021729469188,2.76169120016859,761.9975389275265,1.4477684637853545,0.04149608755998446,762.2297147495551,21.296332880657804,4.086619301145273
mugu,2025,0.13065329897574843,6.05018598440657,3.6877188190754655,73.30465281840793,2.672263908917003,761.967333661848,1.4975817414947827,0.2724733770870596,762.0178671869046,21.3662137102599,5.3302862149709025
mugu,2026,0.0216985763230525,6.029940785222756,3.912385655813372,73.24806837080686,2.7481583596779453,761.8370754905663,1.4491512429220759,0.06213979507544949,761.9774169596785,21.159983239034265,5.3302862149709025
mugu,2027,-0.03954884649846398,6.152304949696475,3.8888836633979507,73.36367562281737,2.5667158132304517,761.7980859626056,1.4665671409559413,-0.02053691655728012,761.8403054138724,21.19221042996227,5.291645643566334
mugu,2028,-0.2248718134535318,6.076440227702187,3.8928476551676376,73.24422405243081,2.54748552996664,761.6725863617809,1.3398217215561248,-0.04891358967415377,761.8316859651951,20.965100746394622,5.291645643566334
mugu,2029,-0.022890321087409016,6.029460392710507,3.9232829419245236,73.27989241172267,2.608394544416523,761.6526971457682,1.339061362507057,-0.16248178289656193,761.6656909572177,21.22958917330309,5.291645643566334
mugu,2030,0.039137027092397074,6.100573191388262,3.9474845172834807,73.43123970243079,2.6902501531263843,761.7591130055492,1.3548097667241659,-0.0019367395697409626,761.7618147707673,21.08340281227331,5.3302862149709025
mugu,2031,-0.022382980811618526,6.020782461087139,3.9511901102455833,73.29507782991729,2.9357468265124775,761.7825282140807,1.3447510948713177,0.0015981463115822617,761.6659283808951,21.367186643180823,5.3302862149709025
mugu,2032,0.007093394224772582,6.018023019780483,3.878148584397033,73.2409966916252,2.742181137526832,761.7673064838685,1.2568596273913764,0.07016059375851902,761.7415238817915,21.10188839891365,5.3302862149709025
mugu,2033,-0.01615554623101917,6.007482876884494,3.814348285297214,73.31142517663112,2.5663478304995992,761.9099246715855,1.214558740260221,-0.020938656323008432,761.7901680458301,21.15576317266335,5.291645643566334
mugu,2034,0.03333393500426603,5.954770412252158,3.667719709103103,73.29072280093317,2.6392730426362205,761.7377129679558,1.1443882090596422,0.12441220541256798,761.88034868276,21.216183923690004,6.204318041281512
mugu,2035,-0.14964541427286776,6.092396476751743,3.6585526699042794,73.36189814839346,2.663005587146087,761.7827921587002,1.1270177712837695,-0.09010492849011924,761.87409370001,21.279256350371682,6.24295861268608
mugu,2036,-0.165453503079973,5.9727542953726305,3.5674206094019665,73.36183232318939,2.766977839558927,761.8874402819937,1.1880706487646355,-0.09313500360936822,761.8175158764132,21.401135300141142,4.461938526289963
mugu,2037,-0.1865686438683013,6.031735760726523,3.5003000019000265,73.32398177830412,2.858423718295319,762.0600153664548,1.1697621326077565,-0.25902814361908433,761.8306744162288,21.083730707541385,3.283859650115531
mugu,2038,-0.09503860423648389,5.958756265023022,3.4903269615001826,73.26378518392158,2.8398169100782775,761.8628179276981,1.0835182383652047,-0.18042491615058284,762.0907360577987,21.154761726845294,3.283859650115531
mugu,2039,-0.04537250690278544,5.902021023510229,3.4646351649701153,73.2363160374065,2.89927138950732,761.7230217547474,1.1082384652076636,-0.1147034286808971,761.7956385596666,21.161225936799575,3.283859650115531
mugu,2040,-0.26944466951444024,5.912401794175894,3.4573327437051193,73.12707205380345,2.8453364962439918,761.6148105063946,0.8949814215211787,0.06080575162186852,761.9274043950057,21.182423004187605,3.283859650115531
mugu,2041,-0.2560082309127495,5.981492998494899,3.401258374210646,73.0692142616527,3.0097786311783645,761.64750790234,1.0159859969501368,-0.2006008965722425,761.5030420323797,21.261644212648655,2.9949861849834147
mugu,2042,-0.22903077437441044,6.059431093568244,3.5496671326950255,73.21644077081652,2.8899607269065397,761.6066149775887,1.0782709561729844,-0.2438865671405765,761.5859666741017,21.008060011448407,4.086619301145273
mugu,2043,-0.4087086718363466,6.125709875438608,3.6747219136509646,73.03827476734824,2.90286616374401,761.466498323782,1.2453139779611382,-0.2595935255456917,761.7214767019751,21.28039833727561,6.24295861268608
mugu,2044,-0.5489834614327577,6.053398521256895,3.554009899623908,73.26543133161881,2.891010233530216,761.5533822318607,1.304289608038746,-0.6206202582893937,761.3065049320455,21.397004894615478,4.086619301145273
mugu,2045,-0.4372879530502255,6.145403151705265,3.4286924490196404,73.26660673837092,2.6551043100925478,761.5119848444568,1.2155828198820684,-0.6278107146008209,761.6269084851265,21.055092427865272,3.2452190787109623
mugu,2046,-0.5327271650907325,6.113655788641476,3.618902141160762,73.14083936628872,2.688109087609599,761.2691551416897,1.1054723852751276,-0.4626421362410055,761.6582189167742,21.197496933622944,5.061031388808852
mugu,2047,-0.48709350998397166,6.248784735857174,3.6923895076648146,73.17875348092227,2.7252855172799304,761.2359151361013,1.2130044413880108,-0.3101747198522966,761.074472122467,21.147479618148758,5.3302862149709025
mugu,2048,-0.37696527523216317,6.2835459596728835,3.6594327752238236,73.32763682333854,2.767485340907476,761.1457746113917,1.3200707780445395,-0.40969364283765775,761.1349045153615,21.182517571098494,6.24295861268608
mugu,2049,-0.28988325120230235,6.220347582230424,3.619148481302011,73.24380858148211,2.8024343219644883,761.1626468499187,1.2359410944367188,-0.45581311254421486,761.1227001309148,21.1729020165843,5.061031388808852
mugu,2050,-0.3618859715659133,6.1752701603276705,3.4500327159861017,73.20333581642272,2.779409820365858,761.0475838509884,1.2127310976827592,-0.16822959556194844,761.1623622501811,21.1553076336335,3.283859650115531
mustang,2020,1.4322032460465413,6.910554049104776,3.15623498461511,75.7890587814444,2.509031824945281,1640.5032826136544,1.9626875615775699,1.093083293451944,1640.3803838146257,-0.0648009815675195,5.913501282070862
mustang,2021,1.4268104459096498,7.173554508953077,3.024128861425887,75.74822747400552,2.592301009866411,1640.4912639835372,1.9582268804536187,1.4425956082399938,1640.4510440365702,21.161846664752847,8.58477497796058
mustang,2022,1.2414819974578792,7.3415736635775435,3.013744832457638,75.62281739979558,2.537060840822149,1640.6495257586014,1.8060157458354809,1.234880992595193,1640.5470887813888,21.196149577964867,8.58477497796058
mustang,2023,1.2525392896816365,7.217199020304005,3.168040456412631,75.60778752856706,2.5056508253403824,1640.7240306681952,1.7287199424167465,1.254844464092065,1640.721739579422,21.163089996659195,8.620845380962082
mustang,2024,1.4834824276125702,7.1394442312974356,3.086431683089902,75.36248910876566,2.4596932043674746,1640.528934123019,1.8281983084587867,1.2639509806119087,1640.7138374491283,21.27033754641613,8.58477497796058
mustang,2025,1.5255638352598002,7.018620657771458,3.093280691759724,75.26107299921014,2.361014225772371,1640.5651695595204,1.7345408774359756,1.3801909438281204,1640.545177884727,21.306422415543928,4.253594444864265
mustang,2026,1.578455880093116,7.009659858205363,3.1036143679724235,75.23471363354608,2.370897497548412,1640.6117511527966,1.7212593731637926,1.457094718501166,1640.4478925718809,21.218249736380944,4.253594444864265
mustang,2027,1.4117335911763145,7.15832365736824,3.1787570917202816,75.21715970721105,2.300910834941063,1640.4052313010905,1.7253167201136084,1.4475100081447905,1640.683514670956,21.17724320466361,4.28966484786577
mustang,2028,1.320505646845374,7.168633998410291,3.0916874469881055,75.23469002216879,2.209123129598651,1640.5430714774632,1.8089594344435043,1.4113275049335046,1640.4002618474758,21.059967535501595,1.9587884274816778
mustang,2029,1.270370511515066,7.0516084176550375,2.976267535259954,75.17242500577251,2.2350707759838024,1640.5712986922927,1.8123292181351247,1.4400774572051418,1640.6230406276668,21.184234424842252,1.9587884274816778
mustang,2030,1.1781469573366365,7.172692039008707,3.057014465886684,75.09502898705946,2.29788109367014,1640.6261672314718,2.0042251204920243,1.2979259181853071,1640.669978097501,21.153910389771163,3.661049590765894
mustang,2031,1.2369882279692617,7.036266526528359,3.1113278791585834,75.0874590849522,2.313132498969179,1640.581957407068,2.025754091313319,1.4633212623738814,1640.7001814243656,21.167157085863504,4.253594444864265
mustang,2032,1.2709213729126656,6.982364565018012,2.989705920250095,75.10243992884962,2.2946869380328607,1640.7447610077209,2.0265941029363357,1.3373185492513286,1640.53431563493,21.341178775987622,3.213020804896426
mustang,2033,1.166537090325592,6.959243510375541,2.997753406437832,75.08173091524499,2.269838226287629,1640.825415696123,2.0346399998240767,1.3752462917004677,1640.7253923242945,21.126711870267474,1.9587884274816778
mustang,2034,1.0868174614425983,7.007562816103214,2.8496934674239602,74.9707139502672,2.2801653293525947,1640.8771012828915,1.8775651877480466,1.3536607157856932,1640.6968255832094,21.228587362010426,3.213020804896426
mustang,2035,0.9344702858044234,7.166304805927238,2.7913089900966406,74.98756630303438,2.34981046629321,1640.7837402877894,1.9654192304460911,0.953840742545084,1640.9299654454649,21.061682243347718,4.253594444864265
mustang,2036,1.065080498857086,7.227195442186183,2.7957485492238954,74.83925469045461,2.1882238700551664,1640.7300594238814,1.8676983604929869,0.939161665102143,1640.899120036875,21.13916069693024,1.9587884274816778
mustang,2037,1.0232207682375727,7.231361571698296,2.7151825309498636,74.67857175310643,2.2209685202787717,1640.7709318461539,1.9058510105598134,1.2772058247848175,1640.5697870180077,21.14962916952265,1.9587884274816778
mustang,2038,0.9311798390384084,7.204423389016827,2.7839888373115826,74.82951724665733,2.2187801430270864,1640.830249669918,2.158564437302668,0.9925572241910376,1640.7224131437958,21.03572386534971,1.9587884274816778
mustang,2039,0.9568014399346396,7.311450737350175,2.8458529927739646,74.8666312848852,2.3187437963552875,1640.8182611660764,2.1998335416499732,0.9510312243012621,1640.7275846475175,21.00975898400462,4.253594444864265
mustang,2040,0.8598059138592395,7.204295880528638,2.744834156107331,74.95187614201686,2.1987705263380404,1640.8736852409088,2.2648191786363654,0.8033014741119389,1640.9566982556125,21.139009223973975,1.9587884274816778
mustang,2041,1.105061898365589,7.289956722402307,2.775734494121619,74.92223726296739,2.070600832074674,1640.9612757629468,2.249376419767958,0.8502312277670724,1640.7017494985535,21.246428069150305,2.0514817043430047
